Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus #nibh,4536301145539540,2020-07-20 23:43 +0000,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi #ipsum,6306032722007720,2020-07-20 20:37 +0000,130,3,0.023076923,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec #vivamus,2546113188315340,2020-07-20 17:45 +0000,320,2,0.00625,0,1,1,0,0,0,0,0,0,0,0,0,0,50,0
fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante #aliquam,1957666699492150,2020-07-20 17:15 +0000,580,17,0.029310345,0,2,11,2,0,0,2,0,0,0,0,0,0,0,0
leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue #augue,3896859476856490,2020-07-20 15:31 +0000,286,4,0.013986014,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi #non,9697973160692210,76,0.050397878,9,0,15,4,6,0,24,0,1,1,0,0,0,16,16,,
condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in #nam,2306107841933420,2020-07-19 18:24 +0000,1327,175,0.131876413,0,0,24,8,10,4,4,0,0,0,0,0,0,125,125
sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet #pede,1178823892860260,2020-07-19 03:00 +0000,191,5,0.02617801,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0
varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque #morbi,2611370050650310,2020-07-17 22:24 +0000,142,4,0.028169014,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin #ac,5223236462281660,2020-07-17 21:41 +0000,64,1,0.015625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac #amet,2205346491334240,2020-07-17 21:31 +0000,223,7,0.031390135,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0
in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum #et,5342046410774140,28,0.058455115,0,2,12,1,0,1,12,0,0,0,0,0,0,0,0,,
quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat #ullamcorper,633942100997063,2020-07-17 20:27 +0000,474,6,0.012658228,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0
id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo #quis,8698052494812020,2020-07-17 19:05 +0000,71,1,0.014084507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non #congue,183437817874988,2020-07-17 19:00 +0000,217,3,0.013824885,0,0,1,0,0,0,2,0,0,0,0,0,0,31,0
ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #rutrum,1918655664245920,2020-07-17 17:24 +0000,262,5,0.019083969,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0
in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere #mi,9126434481484020,2020-07-17 16:51 +0000,215,5,0.023255814,0,1,2,0,0,0,0,0,0,0,0,0,0,43,2
porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam #eget,2708574298515370,2020-07-17 14:56 +0000,553,2,0.003616637,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis #hac,6822424844803960,2020-07-17 13:19 +0000,587,1,0.001703578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti #convallis,2345681837425480,2020-07-17 12:19 +0000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non #nulla,6509039540777660,2020-07-17 02:18 +0000,468,23,0.049145299,0,1,2,0,0,0,0,0,0,0,0,0,0,20,20
et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #sit,7410288497038350,2020-07-17 02:08 +0000,322,5,0.01552795,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #fusce,3431990303563530,2020-07-17 01:59 +0000,195,19,0.097435897,0,1,2,0,1,0,1,0,0,0,0,0,0,14,14
pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur #consequat,8639570965001880,2020-07-17 01:53 +0000,384,4,0.010416667,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2
morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id #imperdiet,125042103323577,2020-07-17 00:16 +0000,448,16,0.035714286,0,1,8,0,0,0,2,0,0,0,0,0,0,147,5
natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur #quis,257088262444584,2020-07-16 22:08 +0000,3929,48,0.012216849,4,2,18,8,0,1,15,0,0,0,0,0,0,0,0
nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo #etiam,1424099617370180,2020-07-16 18:47 +0000,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui #egestas,3353777963648710,2020-07-16 18:05 +0000,377,12,0.031830239,0,1,6,0,0,0,0,0,0,0,0,0,0,90,5
massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet #tempus,1135879392638480,2020-07-16 16:28 +0000,365,4,0.010958904,0,1,0,0,0,0,0,0,0,0,0,0,0,84,3
mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae #dapibus,3037519092568830,2020-07-16 14:58 +0000,264,4,0.015151515,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus #etiam,5378543485347510,2020-07-16 13:14 +0000,174,2,0.011494253,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet #ac,529865473660531,2020-07-15 23:39 +0000,870,78,0.089655172,1,0,5,1,0,0,7,0,0,0,0,0,0,64,64
curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #ante,4947611391504700,2020-07-15 22:30 +0000,231,4,0.017316017,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat #quam,115280054358922,2020-07-15 20:10 +0000,76,2,0.026315789,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet #vitae,1969618479470960,2020-07-15 19:51 +0000,164,5,0.030487805,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper #eu,2323426014660850,2020-07-15 18:59 +0000,244,14,0.057377049,0,1,4,0,0,0,9,0,0,0,0,0,0,0,0
felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat #adipiscing,7641525043590780,2020-07-15 17:51 +0000,60,1,0.016666667,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0
eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor #commodo,222273100384546,45,0.060483871,0,1,18,4,0,0,22,0,0,0,0,0,0,0,0,,
faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit #nisl,2589691387799310,2020-07-15 12:46 +0000,664,14,0.021084337,1,0,5,0,1,2,3,0,0,0,0,0,0,2,2
et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus #suspendisse,1342877734705610,2020-07-15 12:40 +0000,519,19,0.036608863,0,2,2,4,0,0,11,0,0,0,0,0,0,0,0
orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet #neque,5425597564489350,2020-07-15 11:46 +0000,177,1,0.005649718,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus #condimentum,5407756163748640,2020-07-15 03:57 +0000,85,9,0.105882353,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8
amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie #faucibus,5223803973684910,2020-07-15 03:32 +0000,35,3,0.085714286,0,0,2,1,0,0,0,0,0,0,0,0,0,12,0
nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum #condimentum,1808143580149610,2020-07-15 01:04 +0000,243,2,0.008230453,0,0,2,0,0,0,0,0,0,0,0,0,0,44,0
platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque #pharetra,2875308080672310,2020-07-15 01:01 +0000,135,5,0.037037037,0,1,3,0,0,0,0,0,0,0,0,0,0,40,1
ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis #consequat,1101231572523380,2020-07-15 00:57 +0000,1380,134,0.097101449,0,1,3,21,0,0,27,0,0,0,0,0,0,82,82
eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio #dictumst,2975020233188980,2020-07-14 21:14 +0000,223,5,0.022421525,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros #morbi,3280035414320100,2020-07-14 21:03 +0000,172,7,0.040697674,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0
eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer #diam,2866511538736890,2020-07-14 20:12 +0000,348,4,0.011494253,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec #orci,5648246278088280,495,0.081575478,3,9,40,15,0,0,428,0,0,0,0,0,0,0,0,,
ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien #molestie,3171145963519770,2020-07-14 19:52 +0000,258,5,0.019379845,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5
etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit #aliquam,9148246100027950,2020-07-14 19:02 +0000,938,12,0.012793177,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0
orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere #leo,5943334889525980,2020-07-14 18:31 +0000,209,4,0.019138756,0,0,3,0,0,0,0,0,0,0,0,0,0,81,1
laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta #egestas,1326194802769090,2020-07-14 17:30 +0000,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla #rutrum,2580875981613170,2020-07-14 17:27 +0000,934,27,0.028907923,0,2,5,4,0,0,13,0,0,0,0,0,0,147,3
rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla #nulla,1779289466177690,2020-07-14 17:16 +0000,485,7,0.01443299,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0
mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit #ac,4410222227844370,2020-07-14 17:15 +0000,438,4,0.00913242,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0
parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis #ligula,6606090842583310,2020-07-14 17:14 +0000,711,19,0.026722925,0,1,2,4,0,0,12,0,0,0,0,0,0,0,0
aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed #sapien,8640959720660140,2020-07-14 16:30 +0000,272,26,0.095588235,0,2,4,0,17,0,3,0,0,0,0,0,0,0,0
a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat #fusce,5254446359688830,2020-07-14 14:21 +0000,630,32,0.050793651,0,0,5,0,0,0,0,0,0,0,0,0,0,27,27
rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo #quam,2476259451227890,2020-07-14 13:10 +0000,183,5,0.027322404,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse #nisl,5075776299447980,2020-07-14 12:53 +0000,306,7,0.022875817,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0
integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est #accumsan,996655076795070,2020-07-14 12:25 +0000,131,2,0.015267176,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien #donec,2246966443622770,2020-07-14 12:24 +0000,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc #erat,9159754929004420,2020-07-14 11:09 +0000,281,2,0.007117438,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed #luctus,5871424885997390,2020-07-14 02:57 +0000,1443,32,0.022176022,0,2,14,3,0,0,13,0,0,0,0,0,0,0,0
libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum #curae,7302312201655660,2020-07-13 23:18 +0000,171,5,0.029239766,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis #metus,7043553519118170,2020-07-13 22:06 +0000,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet #non,9729493981826860,2020-07-13 21:42 +0000,52,3,0.057692308,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum #fermentum,8373737891243360,2020-07-13 20:07 +0000,1048,212,0.202290076,0,2,3,8,184,0,15,0,0,0,0,0,0,0,0
hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer #neque,2966186306393210,2020-07-13 20:03 +0000,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt #in,7447774605657240,2020-07-13 20:00 +0000,58,2,0.034482759,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut #eu,793645954078621,2020-07-13 19:09 +0000,387,9,0.023255814,0,2,2,3,0,0,2,0,0,0,0,0,0,0,0
primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim #vel,429902085106381,2020-07-13 16:57 +0000,302,2,0.006622517,0,0,1,0,1,0,0,0,0,0,0,0,0,22,0
